id_credito,id_cliente,fecha_desembolso,producto,canal,monto,plazo_meses,tasa_ea,estado,dias_mora
CRED04050,CLI0572,2023-10-17,Plus,Televentas,9200000.0,36,2.24,Al día,0
CRED04051,CLI0762,2020-02-27,Empresarial,Convenio Empresa,11300000.0,18,2.96,Al día,0
CRED04052,CLI0426,2023-11-29,Empresarial,Televentas,12200000.0,18,,Al día,0
CRED04053,CLI0378,2023-09-25,Express,Digital,1300000.0,18,2.3,Al día,0
CRED04054,CLI0726,2023-08-14,Plus,Digital,4800000.0,24,2.24,Al día,0
CRED04055,CLI0060,2020-10-29,Express,Digital,1400000.0,24,2.88,En mora,110
CRED04056,CLI0632,2021-06-19,Empresarial,Digital,10200000.0,24,3.12,Al día,0
CRED04057,CLI0273,2023-05-24,Express,Digital,1700000.0,24,,Al día,0
CRED04058,CLI0542,2022-07-21,Empresarial,Digital,8800000.0,48,2.31,Al día,0
CRED04059,CLI0042,2023-10-26,Plus,Digital,4100000.0,12,2.7,En mora,134
CRED04060,CLI0752,2020-10-28,Plus,Digital,3500000.0,24,3.02,Al día,0
CRED04061,CLI0073,2021-06-04,Express,Convenio Empresa,1400000.0,24,2.34,Al día,0
CRED04062,CLI0312,2021-05-21,Express,Digital,,24,1.69,Al día,0
CRED04063,CLI0080,2023-05-18,Plus,Convenio Empresa,4200000.0,24,2.13,Al día,0
CRED04064,CLI0222,2023-03-30,Express,Convenio Empresa,1900000.0,36,2.44,Cancelado,0
CRED04065,CLI0532,2023-09-19,Plus,Televentas,2400000.0,18,2.21,Al día,0
CRED04066,CLI0100,2020-11-26,Express,Sucursal,1900000.0,48,1.82,En mora,86
CRED04067,CLI0104,2020-01-26,Plus,Digital,4800000.0,48,1.56,Al día,0
CRED04068,CLI0743,2020-08-27,Express,Convenio Empresa,1400000.0,36,2.67,Al día,0
CRED04069,CLI0237,2020-07-08,Plus,Sucursal,8300000.0,36,3.19,Al día,0
CRED04070,CLI0545,2023-08-12,Plus,Referido,1800000.0,36,3.06,Al día,0
CRED04071,CLI0395,2023-12-28,Express,Digital,2200000.0,24,2.66,Al día,0
CRED04072,CLI0195,2022-02-26,Express,Digital,2200000.0,60,2.93,Al día,0
CRED04073,CLI0198,2022-03-25,Express,Digital,2000000.0,18,1.93,Al día,0
CRED04074,CLI0539,2023-12-17,Plus,Televentas,4200000.0,18,2.56,En mora,30
CRED04075,CLI0673,2023-04-15,Plus,Convenio Empresa,4800000.0,18,1.6,Al día,0
CRED04076,CLI0255,2020-06-13,Plus,Digital,5400000.0,36,2.7,Al día,0
CRED04077,CLI0584,2022-11-27,Plus,Televentas,3100000.0,18,3.15,Al día,0
CRED04078,CLI0641,2021-01-21,Express,Convenio Empresa,1800000.0,48,2.96,Al día,0
CRED04079,CLI0184,2022-05-16,Express,Televentas,1500000.0,24,2.41,Al día,0
CRED04080,CLI0572,2020-12-05,Express,Referido,1000000.0,48,2.84,En mora,46
CRED04081,CLI0768,2022-05-24,Express,Convenio Empresa,2200000.0,18,3.1,Cancelado,0
CRED04082,CLI0572,2021-06-01,Empresarial,Digital,8300000.0,18,1.87,Al día,0
CRED04083,CLI0426,2023-11-17,Empresarial,Televentas,6300000.0,12,2.85,Al día,0
CRED04084,CLI0765,2021-09-10,Express,Digital,1300000.0,18,1.96,Al día,0
CRED04085,CLI0109,2022-10-22,Plus,Televentas,,24,2.99,Cancelado,0
CRED04086,CLI0785,2022-12-27,Plus,Sucursal,5700000.0,60,1.67,Al día,0
CRED04087,CLI0654,2023-09-10,Express,Referido,1700000.0,24,1.8,Al día,0
CRED04088,CLI0591,2022-02-22,Express,Televentas,2800000.0,36,2.73,Castigado,324
CRED04089,CLI0367,2023-04-15,Express,Digital,1200000.0,24,1.8,En mora,110
CRED04090,CLI0691,2021-09-22,Plus,Digital,5400000.0,12,1.77,Al día,0
CRED04091,CLI0470,2022-04-22,Empresarial,Televentas,23000000.0,24,2.44,Cancelado,0
CRED04092,CLI0720,2020-07-01,Plus,Digital,4500000.0,12,2.92,Al día,0
CRED04093,CLI0682,2020-08-11,Express,Televentas,2300000.0,48,1.96,Al día,0
CRED04094,CLI0438,2023-07-26,Express,Digital,2100000.0,36,2.93,Al día,0
CRED04095,CLI0107,2023-03-18,Plus,Digital,2400000.0,24,2.87,En mora,96
CRED04096,CLI0171,2021-12-06,Plus,Digital,4900000.0,36,2.48,Al día,0
CRED04097,CLI0185,2020-10-19,Plus,Sucursal,4400000.0,12,2.6,Al día,0
CRED04098,CLI0564,2021-07-04,Plus,Convenio Empresa,3600000.0,36,1.57,Cancelado,0
CRED04099,CLI0412,2021-03-05,Express,Digital,1100000.0,48,2.12,Al día,0
CRED04100,CLI0517,2022-03-26,Plus,Digital,5100000.0,48,1.95,En mora,46
CRED04101,CLI0346,2023-12-02,Plus,Televentas,2800000.0,18,1.76,Al día,0
CRED04102,CLI0674,2021-09-22,Express,Digital,3800000.0,18,2.16,Al día,0
CRED04103,CLI0162,2020-01-14,Plus,Televentas,4200000.0,24,2.1,Al día,0
CRED04104,CLI0547,2020-12-10,Express,Referido,1000000.0,60,2.74,Cancelado,0
CRED04105,CLI0615,2022-10-04,Express,Televentas,1300000.0,48,2.52,Al día,0
CRED04106,CLI0454,2020-01-04,Express,Televentas,1500000.0,24,3.05,Al día,0
CRED04107,CLI0361,2020-07-17,Express,Televentas,4300000.0,36,1.75,Al día,0
CRED04108,CLI0323,2020-05-23,Express,Referido,1100000.0,48,1.6,En mora,142
CRED04109,CLI0564,2023-11-27,Express,Sucursal,1500000.0,18,2.41,Al día,0
CRED04110,CLI0333,2022-05-05,Plus,Televentas,3300000.0,48,1.5,Al día,0
CRED04111,CLI0381,2022-12-11,Express,Digital,2000000.0,18,2.84,Al día,0
CRED04112,CLI0423,2022-05-03,Express,Televentas,1300000.0,18,2.36,Cancelado,0
CRED04113,CLI0783,2023-09-02,Express,Digital,1000000.0,18,2.33,Al día,0
CRED04114,CLI0649,2021-08-13,Plus,Televentas,3700000.0,24,,Al día,0
CRED04115,CLI0441,2022-06-01,Express,Televentas,1400000.0,48,2.14,Cancelado,0
CRED04116,CLI0744,2020-12-15,Express,Digital,1300000.0,24,2.23,En mora,153
CRED04117,CLI0332,2020-12-27,Empresarial,Digital,8400000.0,12,1.53,Al día,0
CRED04118,CLI0624,2022-02-06,Plus,Televentas,6000000.0,18,1.64,Castigado,173
CRED04119,CLI0247,2021-01-16,Empresarial,Referido,8900000.0,24,2.36,Al día,0
CRED04120,CLI0577,2023-12-12,Express,Televentas,1000000.0,24,1.76,Al día,0
CRED04121,CLI0559,2020-10-02,Express,Convenio Empresa,1300000.0,24,2.82,Al día,0
CRED04122,CLI0220,2021-02-09,Plus,Digital,4100000.0,12,1.97,Al día,0
CRED04123,CLI0385,2022-09-23,Express,Televentas,1000000.0,36,,En mora,139
CRED04124,CLI0785,2021-01-07,Express,Televentas,3100000.0,48,1.9,Al día,0
CRED04125,CLI0564,2022-10-26,Express,Convenio Empresa,2300000.0,24,2.11,Al día,0
CRED04126,CLI0763,2020-08-13,Plus,Digital,6600000.0,36,1.56,Al día,0
CRED04127,CLI0261,2022-07-11,Express,Televentas,1900000.0,48,1.74,Al día,0
CRED04128,CLI0369,2023-03-07,Empresarial,Digital,5200000.0,36,2.05,Al día,0
CRED04129,CLI0464,2021-03-11,Empresarial,Digital,15600000.0,36,2.03,Al día,0
CRED04130,CLI0459,2021-01-15,Express,Sucursal,1100000.0,36,2.86,Al día,0
CRED04131,CLI0407,2021-02-15,Plus,Digital,3000000.0,18,2.93,En mora,112
CRED04132,CLI0001,2020-04-30,Plus,Digital,4200000.0,24,1.83,Al día,0
CRED04133,CLI0744,2021-01-09,Plus,Televentas,6500000.0,48,,Al día,0
CRED04134,CLI0036,2021-01-27,Express,Referido,2500000.0,18,2.58,Al día,0
CRED04135,CLI0292,2021-06-15,Plus,Televentas,5500000.0,48,2.87,Al día,0
CRED04136,CLI0611,2022-04-17,Express,Convenio Empresa,1400000.0,36,3.14,Cancelado,0
CRED04137,CLI0017,2022-06-21,Empresarial,Referido,8900000.0,24,1.51,En mora,98
CRED04138,CLI0531,2023-07-07,Express,Digital,1900000.0,36,2.2,Al día,0
CRED04139,CLI0139,2023-07-02,Express,Digital,1500000.0,24,2.75,Al día,0
CRED04140,CLI0310,2020-08-11,Plus,Digital,5500000.0,48,2.91,Al día,0
CRED04141,CLI0007,2023-07-27,Plus,Referido,5300000.0,24,1.61,Al día,0
CRED04142,CLI0308,2020-12-06,Plus,Digital,4900000.0,48,2.66,Al día,0
CRED04143,CLI0228,2020-06-12,Express,Digital,600000.0,24,1.99,En mora,73
CRED04144,CLI0220,2021-08-23,Express,Convenio Empresa,1700000.0,36,1.63,En mora,169
CRED04145,CLI0323,2020-06-24,Empresarial,Televentas,9500000.0,60,2.33,Al día,0
CRED04146,CLI0023,2022-02-12,Plus,Televentas,4200000.0,12,1.77,Cancelado,0
CRED04147,CLI0791,2020-09-12,Plus,Televentas,3100000.0,36,2.75,En mora,177
CRED04148,CLI0707,2021-07-20,Express,Digital,1000000.0,12,2.76,En mora,175
CRED04149,CLI0283,2020-05-11,Express,Televentas,2000000.0,48,2.93,Cancelado,0
CRED04150,CLI0567,2021-12-01,Plus,Televentas,3500000.0,24,2.14,Al día,0
CRED04151,CLI0524,2020-03-01,Plus,Referido,4900000.0,48,1.52,Al día,0
CRED04152,CLI0570,2023-04-14,Express,Digital,1200000.0,48,1.94,Cancelado,0
CRED04153,CLI0585,2021-04-25,Empresarial,Referido,15000000.0,12,2.3,En mora,112
CRED04154,CLI0586,2022-09-05,Plus,Televentas,5700000.0,12,2.68,Cancelado,0
CRED04155,CLI0159,2022-09-20,Express,Digital,1800000.0,36,2.15,Al día,0
CRED04156,CLI0097,2023-10-09,Express,Convenio Empresa,1500000.0,24,2.41,Al día,0
CRED04157,CLI0039,2020-07-25,Express,Digital,2300000.0,18,2.39,Al día,0
CRED04158,CLI0472,2020-01-20,Plus,Sucursal,4600000.0,12,1.78,Al día,0
CRED04159,CLI0365,2020-05-05,Express,Referido,1800000.0,24,2.56,Al día,0
CRED04160,CLI0160,2021-06-28,Express,Digital,2500000.0,12,2.25,Al día,0
CRED04161,CLI0142,2020-01-15,Plus,Digital,6600000.0,48,,Al día,0
CRED04162,CLI0272,2023-09-24,Express,Digital,1000000.0,36,2.67,Al día,0
CRED04163,CLI0376,2023-04-07,Express,Digital,1100000.0,36,1.69,Al día,0
CRED04164,CLI0597,2020-03-26,Express,Digital,1200000.0,12,2.33,Al día,0
CRED04165,CLI0256,2020-07-17,Plus,Digital,2400000.0,12,2.69,Al día,0
CRED04166,CLI0239,2021-03-08,Plus,Televentas,3900000.0,24,1.65,Al día,0
CRED04167,CLI0263,2022-12-05,Express,Digital,2100000.0,60,2.85,Cancelado,0
CRED04168,CLI0308,2020-01-15,Plus,Referido,4000000.0,18,1.88,Al día,0
CRED04169,CLI0095,2022-02-08,Plus,Convenio Empresa,3300000.0,18,2.36,Al día,0
CRED04170,CLI0585,2023-05-19,Express,Televentas,2500000.0,12,3.1,En mora,163
CRED04171,CLI0410,2022-12-01,Express,Referido,1700000.0,36,2.47,Al día,0
CRED04172,CLI0583,2021-06-28,Express,Digital,1900000.0,36,2.22,En mora,73
CRED04173,CLI0223,2022-09-22,Express,Digital,2600000.0,12,1.51,Al día,0
CRED04174,CLI0752,2022-08-27,Plus,Televentas,3800000.0,24,1.73,Cancelado,0
CRED04175,CLI0080,2021-11-21,Plus,Televentas,8200000.0,36,2.48,Al día,0
CRED04176,CLI0741,2023-05-22,Express,Televentas,1400000.0,24,2.34,Castigado,140
CRED04177,CLI0333,2022-05-29,Express,Referido,3600000.0,36,2.12,En mora,23
CRED04178,CLI0495,2021-11-20,Express,Sucursal,1100000.0,36,3.07,Al día,0
CRED04179,CLI0178,2022-01-29,Plus,Televentas,4800000.0,36,2.07,Al día,0
CRED04180,CLI0500,2023-10-28,Express,Convenio Empresa,1300000.0,36,2.41,Al día,0
CRED04181,CLI0707,2021-12-03,Plus,Digital,5900000.0,48,2.47,Al día,0
CRED04182,CLI0720,2021-10-07,Express,Digital,1300000.0,48,2.4,Al día,0
CRED04183,CLI0591,2021-05-05,Plus,Convenio Empresa,4400000.0,24,2.31,Cancelado,0
CRED04184,CLI0098,2022-01-09,Empresarial,Televentas,8100000.0,18,2.07,Al día,0
CRED04185,CLI0610,2023-09-24,Express,Televentas,2400000.0,36,3.04,Al día,0
CRED04186,CLI0658,2022-03-27,Express,Digital,1200000.0,18,2.27,En mora,27
CRED04187,CLI0308,2022-02-14,Empresarial,Televentas,16300000.0,48,2.4,Al día,0
CRED04188,CLI0039,2023-06-04,Express,Digital,1100000.0,12,2.62,Al día,0
CRED04189,CLI0749,2020-04-27,Plus,Televentas,2500000.0,48,1.62,En mora,23
CRED04190,CLI0591,2021-12-30,Express,Digital,,24,2.83,En mora,167
CRED04191,CLI0391,2021-11-07,Plus,Digital,3200000.0,36,2.37,Al día,0
CRED04192,CLI0081,2020-07-24,Express,Digital,1600000.0,24,2.62,Cancelado,0
CRED04193,CLI0799,2020-01-07,Empresarial,Digital,,60,2.81,Al día,0
CRED04194,CLI0058,2022-07-24,Plus,Referido,2500000.0,18,2.99,Al día,0
CRED04195,CLI0790,2023-12-01,Plus,Digital,3900000.0,18,2.17,Al día,0
CRED04196,CLI0343,2022-04-02,Plus,Digital,6200000.0,12,2.88,Al día,0
CRED04197,CLI0357,2020-10-11,Plus,Televentas,5700000.0,60,1.94,Al día,0
CRED04198,CLI0445,2020-02-22,Express,Televentas,1800000.0,24,2.62,Al día,0
CRED04199,CLI0427,2023-05-17,Empresarial,Digital,13700000.0,36,1.67,En mora,5
CRED04200,CLI0124,2020-09-08,Empresarial,Digital,,36,1.53,Al día,0
CRED04201,CLI0789,2022-12-22,Express,Sucursal,1400000.0,48,1.66,En mora,158
CRED04202,CLI0233,2021-07-26,Empresarial,Convenio Empresa,11100000.0,36,2.04,Al día,0
CRED04203,CLI0766,2023-12-03,Plus,Digital,3800000.0,24,1.55,Castigado,300
CRED04204,CLI0669,2021-05-24,Plus,Televentas,3700000.0,36,2.57,Al día,0
CRED04205,CLI0617,2022-01-24,Express,Digital,1000000.0,36,2.04,Al día,0
CRED04206,CLI0012,2022-07-14,Express,Digital,700000.0,18,2.75,Al día,0
CRED04207,CLI0650,2023-06-20,Express,Televentas,2300000.0,12,,Cancelado,0
CRED04208,CLI0797,2023-11-06,Express,Referido,1800000.0,12,1.87,En mora,27
CRED04209,CLI0648,2023-09-11,Plus,Digital,5500000.0,24,2.19,Al día,0
CRED04210,CLI0392,2022-08-31,Express,Referido,1400000.0,24,2.15,Al día,0
CRED04211,CLI0056,2022-11-20,Express,Digital,1200000.0,36,,Al día,0
CRED04212,CLI0313,2022-04-26,Empresarial,Digital,9800000.0,60,3.19,Cancelado,0
CRED04213,CLI0537,2023-09-14,Express,Digital,2300000.0,18,1.98,Cancelado,0
CRED04214,CLI0043,2021-01-19,Express,Digital,1500000.0,36,2.73,Castigado,344
CRED04215,CLI0327,2020-01-07,Express,Referido,2200000.0,24,1.87,Cancelado,0
CRED04216,CLI0553,2023-07-30,Express,Televentas,1100000.0,18,2.99,Cancelado,0
CRED04217,CLI0579,2021-10-21,Plus,Digital,3800000.0,36,2.16,Al día,0
CRED04218,CLI0154,2020-02-04,Plus,Sucursal,3900000.0,60,3.03,En mora,160
CRED04219,CLI0335,2023-07-21,Plus,Referido,6100000.0,12,2.08,En mora,140
CRED04220,CLI0515,2022-01-07,Express,Convenio Empresa,1800000.0,24,1.51,Cancelado,0
CRED04221,CLI0715,2020-04-03,Plus,Sucursal,7400000.0,12,2.38,Al día,0
CRED04222,CLI0227,2021-10-28,Express,Digital,900000.0,18,2.39,Al día,0
CRED04223,CLI0157,2023-10-20,Express,Referido,1700000.0,36,1.7,Al día,0
CRED04224,CLI0052,2022-06-28,Express,Convenio Empresa,1700000.0,48,1.9,Al día,0
CRED04225,CLI0690,2021-04-23,Express,Referido,2100000.0,36,2.83,Al día,0
CRED04226,CLI0750,2023-05-27,Express,Convenio Empresa,1200000.0,24,1.56,Al día,0
CRED04227,CLI0403,2022-09-19,Express,Digital,3200000.0,48,2.33,Al día,0
CRED04228,CLI0457,2022-03-30,Empresarial,Convenio Empresa,9900000.0,18,2.4,Al día,0
CRED04229,CLI0771,2023-06-08,Express,Digital,1100000.0,36,2.67,Al día,0
CRED04230,CLI0610,2020-06-15,Express,Digital,1600000.0,24,1.56,Al día,0
CRED04231,CLI0590,2021-12-14,Express,Digital,1400000.0,48,2.5,Cancelado,0
CRED04232,CLI0517,2022-05-26,Plus,Sucursal,10600000.0,36,1.51,En mora,26
CRED04233,CLI0093,2022-09-02,Express,Digital,2500000.0,48,1.95,Al día,0
CRED04234,CLI0228,2023-09-10,Empresarial,Televentas,10000000.0,18,2.35,En mora,163
CRED04235,CLI0443,2023-12-03,Empresarial,Digital,9500000.0,36,3.05,En mora,114
CRED04236,CLI0297,2020-07-24,Express,Sucursal,2400000.0,36,1.72,Al día,0
CRED04237,CLI0404,2022-02-27,Express,Digital,2400000.0,36,1.79,Al día,0
CRED04238,CLI0152,2021-08-24,Express,Convenio Empresa,500000.0,24,2.64,Al día,0
CRED04239,CLI0136,2023-05-28,Plus,Referido,5000000.0,12,2.14,Al día,0
CRED04240,CLI0345,2021-02-03,Express,Televentas,1600000.0,18,2.56,En mora,129
CRED04241,CLI0085,2023-12-29,Express,Digital,1000000.0,18,3.2,Al día,0
CRED04242,CLI0488,2020-10-20,Express,Convenio Empresa,2300000.0,48,3.18,Al día,0
CRED04243,CLI0586,2022-12-01,Plus,Referido,8800000.0,48,2.1,Castigado,106
CRED04244,CLI0764,2023-03-17,Express,Convenio Empresa,,12,2.36,Al día,0
CRED04245,CLI0051,2022-10-30,Express,Digital,2500000.0,60,3.04,En mora,171
CRED04246,CLI0562,2020-03-06,Plus,Referido,7500000.0,18,1.66,Al día,0
CRED04247,CLI0409,2020-09-18,Plus,Digital,3000000.0,24,2.27,Al día,0
CRED04248,CLI0269,2022-10-16,Empresarial,Televentas,5600000.0,18,2.14,Al día,0
CRED04249,CLI0088,2020-06-27,Express,Referido,2100000.0,48,,Al día,0
CRED04250,CLI0409,2021-09-09,Plus,Digital,3700000.0,36,3.19,Al día,0
CRED04251,CLI0514,2023-10-10,Plus,Convenio Empresa,2500000.0,24,2.75,Al día,0
CRED04252,CLI0445,2023-01-28,Express,Televentas,1600000.0,36,2.16,Al día,0
CRED04253,CLI0793,2022-08-14,Plus,Referido,5200000.0,18,2.91,Al día,0
CRED04254,CLI0715,2020-12-10,Express,Digital,1500000.0,24,2.33,Al día,0
CRED04255,CLI0134,2022-07-02,Empresarial,Televentas,7800000.0,24,2.98,Cancelado,0
CRED04256,CLI0781,2020-08-24,Express,Referido,1500000.0,18,1.95,Al día,0
CRED04257,CLI0139,2022-09-14,Plus,Digital,4000000.0,48,1.88,Al día,0
CRED04258,CLI0493,2023-09-19,Express,Digital,800000.0,36,1.92,Al día,0
CRED04259,CLI0573,2023-01-12,Empresarial,Sucursal,9400000.0,18,2.42,Al día,0
CRED04260,CLI0203,2021-05-08,Express,Digital,900000.0,18,2.0,Al día,0
CRED04261,CLI0500,2021-05-13,Empresarial,Sucursal,12000000.0,12,1.75,Al día,0
CRED04262,CLI0405,2021-03-09,Empresarial,Digital,6100000.0,18,3.19,En mora,75
CRED04263,CLI0668,2020-12-15,Express,Digital,2400000.0,24,3.03,Al día,0
CRED04264,CLI0586,2023-09-13,Plus,Convenio Empresa,3500000.0,18,2.58,Al día,0
CRED04265,CLI0201,2023-12-04,Empresarial,Convenio Empresa,8300000.0,36,3.02,Al día,0
CRED04266,CLI0575,2020-07-02,Express,Televentas,1800000.0,24,3.09,En mora,108
CRED04267,CLI0631,2020-08-04,Express,Televentas,1100000.0,18,2.65,Al día,0
CRED04268,CLI0754,2022-06-09,Plus,Referido,4400000.0,48,2.38,Al día,0
CRED04269,CLI0537,2020-02-29,Express,Digital,1200000.0,18,3.0,Al día,0
CRED04270,CLI0253,2020-11-24,Express,Televentas,1300000.0,24,2.47,Al día,0
CRED04271,CLI0249,2021-10-30,Express,Digital,1900000.0,24,1.72,Al día,0
CRED04272,CLI0074,2022-02-24,Express,Televentas,1000000.0,18,2.12,En mora,55
CRED04273,CLI0273,2021-07-28,Express,Digital,1000000.0,18,2.26,Al día,0
CRED04274,CLI0796,2021-03-27,Express,Digital,1800000.0,18,3.09,Al día,0
CRED04275,CLI0441,2021-06-11,Empresarial,Televentas,,48,,Cancelado,0
CRED04276,CLI0332,2023-09-25,Plus,Digital,4200000.0,36,2.99,Al día,0
CRED04277,CLI0702,2022-09-02,Express,Digital,1900000.0,36,2.79,Al día,0
CRED04278,CLI0590,2023-10-05,Plus,Convenio Empresa,4100000.0,24,2.03,Al día,0
CRED04279,CLI0092,2020-09-09,Plus,Televentas,4900000.0,24,2.72,Al día,0
CRED04280,CLI0116,2023-09-24,Empresarial,Referido,10100000.0,18,1.83,Al día,0
CRED04281,CLI0688,2020-10-05,Express,Convenio Empresa,700000.0,12,2.19,Al día,0
CRED04282,CLI0424,2022-12-30,Express,Digital,800000.0,18,2.87,Castigado,204
CRED04283,CLI0434,2023-07-21,Empresarial,Televentas,17500000.0,24,2.54,Cancelado,0
CRED04284,CLI0375,2022-10-04,Empresarial,Digital,9800000.0,12,2.9,En mora,117
CRED04285,CLI0357,2020-07-04,Plus,Convenio Empresa,5600000.0,12,1.93,Al día,0
CRED04286,CLI0196,2023-11-17,Plus,Sucursal,3500000.0,18,2.77,Al día,0
CRED04287,CLI0329,2021-11-12,Express,Televentas,1600000.0,24,1.84,Al día,0
CRED04288,CLI0353,2021-04-03,Plus,Convenio Empresa,3400000.0,24,2.43,Al día,0
CRED04289,CLI0609,2023-03-25,Express,Digital,4400000.0,12,2.24,En mora,142
CRED04290,CLI0672,2023-05-15,Express,Televentas,1800000.0,18,2.45,Al día,0
CRED04291,CLI0025,2020-05-12,Plus,Referido,3300000.0,18,1.73,Cancelado,0
CRED04292,CLI0789,2023-08-11,Express,Digital,800000.0,12,2.11,Al día,0
CRED04293,CLI0313,2021-12-03,Express,Digital,3600000.0,18,2.63,Al día,0
CRED04294,CLI0174,2022-02-11,Empresarial,Televentas,9400000.0,12,2.45,Al día,0
CRED04295,CLI0359,2022-02-20,Express,Convenio Empresa,2200000.0,36,2.43,Al día,0
CRED04296,CLI0632,2023-09-01,Empresarial,Digital,12700000.0,24,2.37,Cancelado,0
CRED04297,CLI0453,2023-08-08,Empresarial,Referido,8500000.0,18,3.1,Castigado,285
CRED04298,CLI0639,2023-02-24,Plus,Digital,5100000.0,12,3.09,Al día,0
CRED04299,CLI0150,2022-06-13,Express,Digital,1300000.0,18,2.11,Al día,0
CRED04300,CLI0452,2021-04-22,Express,Convenio Empresa,1100000.0,18,2.1,Al día,0
CRED04301,CLI0046,2021-04-02,Express,Digital,2600000.0,60,2.44,Al día,0
CRED04302,CLI0240,2021-06-14,Express,Convenio Empresa,1500000.0,48,1.66,Al día,0
CRED04303,CLI0205,2020-08-24,Express,Digital,2000000.0,12,2.02,En mora,30
CRED04304,CLI0702,2021-08-18,Empresarial,Digital,11100000.0,36,1.89,Al día,0
CRED04305,CLI0383,2020-06-28,Express,Digital,2100000.0,18,1.88,Al día,0
CRED04306,CLI0160,2020-08-16,Plus,Referido,2300000.0,12,2.59,En mora,51
CRED04307,CLI0776,2020-07-01,Express,Televentas,1300000.0,36,2.15,Al día,0
CRED04308,CLI0746,2021-11-27,Plus,Convenio Empresa,3600000.0,12,1.79,Al día,0
CRED04309,CLI0088,2023-04-27,Empresarial,Digital,7700000.0,24,3.01,Al día,0
CRED04310,CLI0116,2021-01-20,Express,Televentas,1900000.0,36,2.99,Al día,0
CRED04311,CLI0758,2020-08-25,Express,Televentas,2600000.0,24,2.97,Al día,0
CRED04312,CLI0056,2023-03-19,Plus,Sucursal,6400000.0,60,2.16,Al día,0
CRED04313,CLI0249,2022-01-23,Plus,Convenio Empresa,3500000.0,36,1.6,Cancelado,0
CRED04314,CLI0636,2020-09-17,Plus,Convenio Empresa,4400000.0,36,1.68,Cancelado,0
CRED04315,CLI0152,2021-10-03,Express,Digital,1900000.0,24,1.97,En mora,121
CRED04316,CLI0295,2022-02-17,Express,Televentas,2100000.0,12,1.87,Al día,0
CRED04317,CLI0015,2023-03-27,Empresarial,Televentas,7500000.0,36,2.99,En mora,32
CRED04318,CLI0352,2020-01-04,Empresarial,Referido,17000000.0,60,3.18,Al día,0
CRED04319,CLI0711,2021-09-28,Express,Digital,2400000.0,24,2.89,Al día,0
CRED04320,CLI0114,2020-05-06,Plus,Digital,,60,2.74,Al día,0
CRED04321,CLI0313,2023-04-23,Express,Televentas,2600000.0,12,2.5,Al día,0
CRED04322,CLI0461,2023-01-01,Express,Digital,,18,2.81,Al día,0
CRED04323,CLI0483,2021-01-23,Express,Digital,1100000.0,18,,Al día,0
CRED04324,CLI0024,2022-03-05,Express,Referido,1500000.0,24,2.52,Cancelado,0
CRED04325,CLI0340,2022-05-17,Plus,Televentas,2200000.0,36,1.76,Al día,0
CRED04326,CLI0215,2021-10-16,Express,Referido,1900000.0,18,1.78,Cancelado,0
CRED04327,CLI0758,2022-01-17,Express,Referido,1500000.0,48,2.49,Al día,0
CRED04328,CLI0551,2023-10-23,Plus,Digital,3900000.0,24,2.07,Al día,0
CRED04329,CLI0217,2020-09-15,Plus,Televentas,6100000.0,24,3.05,Al día,0
CRED04330,CLI0209,2022-11-30,Plus,Digital,3400000.0,36,2.54,Al día,0
CRED04331,CLI0560,2023-09-21,Empresarial,Referido,9100000.0,12,2.65,Al día,0
CRED04332,CLI0536,2023-05-17,Express,Televentas,1600000.0,36,1.51,Al día,0
CRED04333,CLI0769,2023-04-24,Plus,Digital,2100000.0,18,2.35,Al día,0
CRED04334,CLI0265,2021-03-30,Plus,Digital,3600000.0,18,2.23,Al día,0
CRED04335,CLI0562,2020-08-06,Plus,Televentas,1700000.0,24,2.7,En mora,90
CRED04336,CLI0495,2022-03-20,Express,Digital,1300000.0,48,2.15,Al día,0
CRED04337,CLI0638,2020-01-19,Express,Digital,2300000.0,24,3.16,Al día,0
CRED04338,CLI0748,2023-01-07,Empresarial,Convenio Empresa,11200000.0,36,2.64,Cancelado,0
CRED04339,CLI0145,2022-08-01,Express,Referido,1300000.0,36,,Al día,0
CRED04340,CLI0712,2021-10-09,Empresarial,Digital,9900000.0,18,3.06,En mora,119
CRED04341,CLI0716,2020-10-23,Plus,Televentas,2700000.0,48,3.19,En mora,106
CRED04342,CLI0685,2021-08-30,Plus,Referido,4000000.0,24,1.84,Cancelado,0
CRED04343,CLI0019,2021-03-24,Plus,Digital,11100000.0,18,2.88,Al día,0
CRED04344,CLI0386,2022-10-20,Plus,Referido,7600000.0,24,1.78,Al día,0
CRED04345,CLI0597,2023-10-24,Express,Digital,1700000.0,18,2.28,Al día,0
CRED04346,CLI0680,2022-07-22,Plus,Convenio Empresa,,18,1.67,Al día,0
CRED04347,CLI0540,2020-10-28,Plus,Televentas,2800000.0,18,2.56,Al día,0
